2024,8,1,0,0,93
2024,8,1,0,5,81
2024,8,1,0,10,69
2024,8,1,0,15,58
2024,8,1,0,20,47
2024,8,1,0,25,38
2024,8,1,0,30,29
2024,8,1,0,35,21
2024,8,1,0,40,14
2024,8,1,0,45,9
2024,8,1,0,50,0
2024,8,1,0,55,0
2024,8,1,1,0,0
2024,8,1,1,5,0
2024,8,1,1,10,0
2024,8,1,1,15,0
2024,8,1,1,20,0
2024,8,1,1,25,0
2024,8,1,1,30,0
2024,8,1,1,35,0
2024,8,1,1,40,0
2024,8,1,1,45,0
2024,8,1,1,50,0
2024,8,1,1,55,0
2024,8,1,2,0,0
2024,8,1,2,5,0
2024,8,1,2,10,0
2024,8,1,2,15,0
2024,8,1,2,20,0
2024,8,1,2,25,0
2024,8,1,2,30,0
2024,8,1,2,35,0
2024,8,1,2,40,0
2024,8,1,2,45,0
2024,8,1,2,50,0
2024,8,1,2,55,0
2024,8,1,3,0,0
2024,8,1,3,5,0
2024,8,1,3,10,0
2024,8,1,3,15,0
2024,8,1,3,20,0
2024,8,1,3,25,0
2024,8,1,3,30,0
2024,8,1,3,35,0
2024,8,1,3,40,0
2024,8,1,3,45,0
2024,8,1,3,50,0
2024,8,1,3,55,0
2024,8,1,4,0,0
2024,8,1,4,5,0
2024,8,1,4,10,0
2024,8,1,4,15,0
2024,8,1,4,20,0
2024,8,1,4,25,0
2024,8,1,4,30,0
2024,8,1,4,35,0
2024,8,1,4,40,0
2024,8,1,4,45,0
2024,8,1,4,50,0
2024,8,1,4,55,0
2024,8,1,5,0,0
2024,8,1,5,5,0
2024,8,1,5,10,0
2024,8,1,5,15,0
2024,8,1,5,20,0
2024,8,1,5,25,0
2024,8,1,5,30,0
2024,8,1,5,35,0
2024,8,1,5,40,0
2024,8,1,5,45,0
2024,8,1,5,50,0
2024,8,1,5,55,0
2024,8,1,6,0,0
2024,8,1,6,5,0
2024,8,1,6,10,0
2024,8,1,6,15,0
2024,8,1,6,20,0
2024,8,1,6,25,0
2024,8,1,6,30,0
2024,8,1,6,35,0
2024,8,1,6,40,0
2024,8,1,6,45,0
2024,8,1,6,50,0
2024,8,1,6,55,0
2024,8,1,7,0,0
2024,8,1,7,5,0
2024,8,1,7,10,0
2024,8,1,7,15,0
2024,8,1,7,20,0
2024,8,1,7,25,0
2024,8,1,7,30,0
2024,8,1,7,35,0
2024,8,1,7,40,0
2024,8,1,7,45,0
2024,8,1,7,50,0
2024,8,1,7,55,0
2024,8,1,8,0,0
2024,8,1,8,5,0
2024,8,1,8,10,0
2024,8,1,8,15,0
2024,8,1,8,20,0
2024,8,1,8,25,0
2024,8,1,8,30,0
2024,8,1,8,35,0
2024,8,1,8,40,0
2024,8,1,8,45,0
2024,8,1,8,50,0
2024,8,1,8,55,0
2024,8,1,9,0,0
2024,8,1,9,5,0
2024,8,1,9,10,0
2024,8,1,9,15,0
2024,8,1,9,20,0
2024,8,1,9,25,0
2024,8,1,9,30,0
2024,8,1,9,35,0
2024,8,1,9,40,0
2024,8,1,9,45,0
2024,8,1,9,50,0
2024,8,1,9,55,0
2024,8,1,10,0,0
2024,8,1,10,5,0
2024,8,1,10,10,0
2024,8,1,10,15,0
2024,8,1,10,20,0
2024,8,1,10,25,0
2024,8,1,10,30,0
2024,8,1,10,35,0
2024,8,1,10,40,11
2024,8,1,10,45,14
2024,8,1,10,50,24
2024,8,1,10,55,32
2024,8,1,11,0,32
2024,8,1,11,5,34
2024,8,1,11,10,54
2024,8,1,11,15,65
2024,8,1,11,20,62
2024,8,1,11,25,90
2024,8,1,11,30,94
2024,8,1,11,35,115
2024,8,1,11,40,116
2024,8,1,11,45,138
2024,8,1,11,50,143
2024,8,1,11,55,154
2024,8,1,12,0,170
2024,8,1,12,5,183
2024,8,1,12,10,198
2024,8,1,12,15,214
2024,8,1,12,20,222
2024,8,1,12,25,245
2024,8,1,12,30,264
2024,8,1,12,35,275
2024,8,1,12,40,279
2024,8,1,12,45,289
2024,8,1,12,50,294
2024,8,1,12,55,305
2024,8,1,13,0,320
2024,8,1,13,5,328
2024,8,1,13,10,361
2024,8,1,13,15,376
2024,8,1,13,20,399
2024,8,1,13,25,453
2024,8,1,13,30,468
2024,8,1,13,35,481
2024,8,1,13,40,496
2024,8,1,13,45,510
2024,8,1,13,50,525
2024,8,1,13,55,539
2024,8,1,14,0,553
2024,8,1,14,5,509
2024,8,1,14,10,528
2024,8,1,14,15,502
2024,8,1,14,20,496
2024,8,1,14,25,482
2024,8,1,14,30,410
2024,8,1,14,35,379
2024,8,1,14,40,400
2024,8,1,14,45,410
2024,8,1,14,50,447
2024,8,1,14,55,504
2024,8,1,15,0,521
2024,8,1,15,5,532
2024,8,1,15,10,561
2024,8,1,15,15,567
2024,8,1,15,20,617
2024,8,1,15,25,629
2024,8,1,15,30,636
2024,8,1,15,35,645
2024,8,1,15,40,666
2024,8,1,15,45,669
2024,8,1,15,50,705
2024,8,1,15,55,736
2024,8,1,16,0,709
2024,8,1,16,5,711
2024,8,1,16,10,723
2024,8,1,16,15,723
2024,8,1,16,20,721
2024,8,1,16,25,755
2024,8,1,16,30,724
2024,8,1,16,35,741
2024,8,1,16,40,751
2024,8,1,16,45,706
2024,8,1,16,50,697
2024,8,1,16,55,740
2024,8,1,17,0,739
2024,8,1,17,5,765
2024,8,1,17,10,883
2024,8,1,17,15,885
2024,8,1,17,20,887
2024,8,1,17,25,888
2024,8,1,17,30,889
